Scraped_URL,Type,Price,Bath(s),Area,Purpose,Bedroom(s),Added,Location,Description,Amenities: Main Features,Amenities: Rooms,Amenities: Business and Communication,Amenities: Community Features,Amenities: Healthcare Recreational,Amenities: Nearby Locations and Other Facilities,Amenities: Other Facilities,Initial Amount,Monthly Installment,Remaining Installments
https://www.zameen.com/Property/islamabad_top_city_1_10_marla_house_for_sale-53253246-1383-1.html,House,PKR4.5 Crore,6,10 Marla,For Sale,6,3 weeks ago,"Top City 1, Islamabad, Islamabad Capital",A brand new10 Marlas house for sale in top city block d near double road direct approach from Kashmir highway near Islamabad international airport only5 minutes drive from airport metro bus stop,,,,,,,,,,
https://www.zameen.com/Property/top_city_1_top_city_1_-_block_a_top_city_penthouse_for_sale-53351493-9231-1.html,Penthouse,PKR6.5 Crore,4,1 Kanal,For Sale,4,3 weeks ago,"Top City 1, Islamabad, Islamabad Capital",PENTHOUSE FOR SALE PROPER 3 BED ROOM ATTACHED BATH DRAWING KITCHEN TV LAUNCH DINING AREA BARBIQ AREA TARIS FACILITIES LIFT SOLAR SYSTEM NEAR TO MARKET NEAR TO MASJID NEAR TO METRO STECTION NEAR TO ACCESS TO KASHMIR HIGHWAY NEAR TO AIRPORT IDEAL LOCATION,,,,,,,,,,
https://www.zameen.com/Property/dha_defence_dha_defence_phase_1_dha_1_sec_f_triple_storey_house_for_sale_dha_phase_1_-_sector_f_islamabad-53348004-376-1.html,House,PKR9 Crore,5,1.2 Kanal,For Sale,5,1 week ago,"DHA Defence, Islamabad, Islamabad Capital","House for Sale. * Sector F, Phase 1,DHAI. * Size ( 24 marla) + Extra land 14marla not paid * open, View * Single Unit, 5 bedroom * Open basement, 1 bedroom, Lounge, 2stores, servant * GF, 2 bedroom, Lounge, dining room, kitchen, 2 stores. * 1st Floor, 2 bedroom, sun room, scenic terrace. *Ashwood doors and almiras * Imported Kitchens * Turkish Aluminium windows * Lovely fruiting garden all around with 84 fruit trees. * 5kwa Solar system * Roof cool treatment. Central cooling system. Central heating system Floor heating system. Phoenix security system","Double Glazed Windows, Central Air Conditioning, Central Heating, Waste Disposal","Bedrooms: 3, Bathrooms: 4, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room","Broadband Internet Access, Satellite or Cable TV Ready, Intercom","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places",,,,
https://www.zameen.com/Property/f_11_executive_heights_penthouse_for_sale_in_executive_heights_f-11_islamabad-51162469-10658-1.html,Penthouse,PKR13.5 Crore,4,1.2 Kanal,For Sale,3,1 week ago,"F-11, Islamabad, Islamabad Capital","Dream home in Islamabad! Welcome to Executive Heights! This modern penthouse sits on 5500 square feet elegant designed sure to satisfy the most discerning buyers. Modern decor high ceilings, rich wood work large windows and ample closets, Chef's kitchen, bright living space with spectacular views. Exquisite drawing dining, 3 specious bedrooms plus bathroom walk-in steam shower and floating vanity, Experience luxury living at it's finest in this meticulously crafted retreated, offering a perfect blend of sophistication and comfort. Well maintained building 24-hour security, reserved car parking and power backup in the building, Located in a prestigious neighborhood near prime shopping destination, schools, trendy restaurants, etc Specializes in buying selling renting finest luxury real estate in Islamabad. Experience most desirable properties We will counsel you on how to invest in a precise way. Which gives you an outstanding return in terms of profit, commercial & residential property, house & apartment in Islamabad. CDA sector G-5, F-6, F-7, F-8, F-10, F-11, E-11, D-12, architecture, design more. Contact us for features Saad Associate Keeping promises is our priority",,,,,,,,,,
https://www.zameen.com/Property/islamabad_bani_gala_5_marla_double_story_corner_house_for_sale_narth_bani_gala_islamabad-53336567-340-1.html,House,PKR1.65 Crore,5,5 Marla,For Sale,5,2 days ago,"Bani Gala, Islamabad, Islamabad Capital","At a price of Rs. 16500000 this property can be the best investment option in this Bani Gala. You can find several property options to your liking in Bani Gala, if you give us a chance to show you. The property covers an area of 5 Marla which is the perfect size for any family. Buying this property is bound to make you reasonable profits. With this House in Bani Gala, your search for the ideal property should come to an end. A prime location like Bani Gala is the first thing many consider before buying property. For booking details, call us on the given numbers.",,,,,,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Nearby Public Transport Service",,,,
https://www.zameen.com/Property/islamabad_b-17_sale_furnished_one_bedroom_b17-53331817-616-1.html,Flat,PKR42 Lakh,1,1.6 Marla,For Sale,1,1 week ago,"B-17, Islamabad, Islamabad Capital","PKR Rs. 4200000 is the best price for property right now, so hurry up before it is too late. The B-17 based property has arrived just for you. A spacious Flat in B-17 is hard to come by, so make your decision quickly. Hurry up before this 350 Square Feet Flat meets a new party. You can own a second home by buying a furnished apartment available for sale in B-17. An offer like this once comes across quite rarely in B-17. Property features are mentioned below. Keep your home warm in winters with double-glazed windows. Central heating in the Flat makes the space cozier and perfect for winter night parties. This spacious dining room has enough space for your large dining table and cupboard to display your dinner sets. The property has space for you to design that ideal drawing room that will make you the perfect host. The Flat is centrally air-conditioned from underground to keep it hassle free. Let's talk about your property investments today on the number given.","Parking Spaces: 2, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring","Bedrooms: 6, Bathrooms: 8, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 3, Store Rooms: 1",,,,,,,,
https://www.zameen.com/Property/fechs_jinnah_gardens_5_marla_house_for_sale-53113751-1420-1.html,House,PKR2.5 Crore,4,5 Marla,For Sale,4,1 month ago,"FECHS, Islamabad, Islamabad Capital","5 Marla House Available For Sale Near To Markaz Brand New House Hopefully, this is the perfect 5 Marla House matching your requirements. Beautiful neighbourhoods and access to facilities nearby, Islamabad is a good choice for living. We can help you buy the best House in Islamabad. Right now is the time to buy this property. Living or investing in Jinnah Gardens has its own benefits. Take our word and book your House today, as you won't get a better Rs. 25000000 than this. Call us today to book your House.",,,,,,,,,,
https://www.zameen.com/Property/naval_anchorage_naval_anchorage_-_block_f_modern_14_marla_home_with_solar_cctv_house_for_sale_ready_to_move-53314665-3472-1.html,House,PKR4.8 Crore,4,14 Marla,For Sale,5,2 days ago,"Naval Anchorage, Islamabad, Islamabad Capital","Well-Maintained Semi-Furnished House for Sale F Block, Naval Anchorage, Islamabad Experience comfort, security, and modern living in this beautifully designed 14 Marla house located in the peaceful and well-guarded F Block, Naval Anchorage. Ideal for families seeking a serene and secure environment. Property Overview Size: 14 Marla Stories: 1.5 Location: F Block, Naval Anchorage, Islamabad Ground Floor Features 3 spacious bedrooms with attached bathrooms Elegant drawing and dining area Open kitchen with modern fittings Store room and large laundry area Car porch with space for 2 large SUVs Beautiful, lush green lawn First Floor Features Drawing & dining area 1 bedroom with attached bath Spacious terrace and courtyard with attached bathroom Roof (Third Level) BBQ space with open view perfect for gatherings Main Features 7.5 KVA Solar System with UPS tubular battery and IESCO credit worth Rs. 332,000 (green meter installed) Digital night-vision CCTV cameras throughout the house Full fencing around boundary walls for enhanced security All LEDs, fancy lights, and fans installed and fully functional Geyser and cooking range installed Pre-installed sewage gas system High-quality fabric curtains on all windows NAYA-tel internet connection with device available A perfect blend of modern amenities and peaceful surroundings ready to move in!","Built in year, Parking Spaces: 3, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 1.5, Other Main Features, Furnished","Bedrooms: 5, Bathrooms: 6, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Store Rooms, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_one_kanal_500_square_yards_house_with_6_bedrooms_in_dha_phase_2_islamabad-52727040-339-1.html,House,PKR8.95 Crore,6,1 Kanal,For Sale,6,2 months ago,"DHA Defence, Islamabad, Islamabad Capital","Luxurious 1 Kanal House for Sale in DHA Phase 2, Islamabad 6 Bedrooms Discover elegant living in this beautifully designed 1 Kanal house, ideally located in the heart of DHA Phase 2, Islamabad. This exquisite property offers a perfect blend of modern architecture, spacious interiors, and premium finishes ideal for families seeking comfort, style, and a prestigious address. Key Features: 6 Spacious Bedrooms Each bedroom comes with attached modern bathrooms, stylish wardrobes, and elegant tile or wooden flooring. The master suites offer a serene retreat with large windows and premium fittings. 7 Bathrooms Modern sanitary fittings, imported tiles, and glass shower cabins ensure luxury and functionality. 2 Stylish Kitchens Equipped with high-end appliances, spacious cabinets, and sleek countertops a dream for any home chef. 2 TV Lounges Comfortable and airy spaces perfect for family gatherings and relaxation. Drawing & Dining Room A well-lit and welcoming formal space to entertain guests. Servant Quarter Separate and private, ensuring privacy and convenience for the household. Store Room & Laundry Area Additional utility spaces to meet daily living needs. Car Parking Space Covered parking for 23 vehicles with wide driveway access. Prime Location Situated on a wide street with easy access to GT Road, schools, commercial areas, and mosques. DHA Phase 2 offers 24/7 security, underground wiring, and a clean, peaceful environment. Whether youre upgrading your lifestyle or making a secure investment, this 6-bedroom house in DHA Phase 2 is a rare opportunity. For more information or to schedule a visit, contact Fahad bin Tariq Al Arz Investments at","Built in year: 2025, Parking Spaces: 32, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Bedrooms: 7, Bathrooms: 8, Servant Quarters: 2, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/g_13_g-13_4_40x80_triple_story_house_for_sale_in_g13_4-53292232-3340-1.html,House,PKR13 Crore,6,14 Marla,For Sale,9,2 months ago,"G-13, Islamabad, Islamabad Capital","40*80 Triple Story House For sale in G13/4. Main Double Road , Proper Corner House , Park Phase. Nine (9) Bedrooms Attached Bathrooms, Three (3) Driving Rooms ,Two (2) Servent Rooms Attached Bathrooms, Three (3) Tv lounge, Three (3) Kitchen, One (1)Car porch. Electric, Gas Water Supply, and Water Bore Available in this property. Tail Floor House . Location:- G13/4 Near To Markets, Family Parks , Football Ground, Schools, Near To Metro Bus stop , Kashmir highway , Hayat International Hospital , Nust University, Quaid Azam International Hospital , And Islamabad international airport. Tail Floor Triple Story House For sale.",,,,,,,,,,
https://www.zameen.com/Property/islamabad_i-8_beautiful_location_house_available_for_sale_in_cda_sector_i-8_islamabad-53210929-174-1.html,House,PKR13.75 Crore,6,14 Marla,For Sale,7,1 month ago,"I-8, Islamabad, Islamabad Capital","Sector I-8 Islamabad, opportunity to have a beautiful house in Islamabads top best CDA Sector I-8, livable house , house location is very prime near to markaz, near market mosque, for more details or visit contact us , Top private and government school colleges near , we have more residential properties houses available for sale in sector I-8 to other all CDA sectors of Islamabad , contact bewal property Centre Islamabad blue area Islamabad,",,,,,,,,,,
https://www.zameen.com/Property/islamabad_naval_anchorage_beautifully_constructed_5_bedrooms_house_is_for_sale-53316252-375-1.html,House,PKR7.55 Crore,5,1 Kanal,For Sale,5,5 days ago,"Naval Anchorage, Islamabad, Islamabad Capital",Two spacious bedrooms along with attached wash rooms drawing dining and kitchen/working kitchen laundry and store on ground floor and three bedrooms with attached baths drawing dining and kitchen and beautiful terrace on ist floor. This beautiful house has a beautiful lawn and spacious car parking for 4 vehicles. location is ideal and price is very reasonable. 10 kv solar system installed.,,,,,,,,,,
