Scraped_URL,Type,Price,Bath(s),Area,Purpose,Bedroom(s),Added,Location,Description,Amenities: Main Features,Amenities: Rooms,Amenities: Business and Communication,Amenities: Community Features,Amenities: Healthcare Recreational,Amenities: Nearby Locations and Other Facilities,Amenities: Other Facilities,Initial Amount,Monthly Installment,Remaining Installments
https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_spacious_spaceship_house_is_available_in_dha_defence_phase_2_for_sale-53172639-339-1.html,House,PKR11.5 Crore,6,1 Kanal,For Sale,5,1 hour ago,"DHA Defence, Islamabad, Islamabad Capital","Beautifully constructed house available for sale in a well-developed and secure housing society. Ideal for families seeking peaceful living with modern facilities, wide roads, parks, and 24/7 security. A perfect investment and dream home opportunity Luxurious designer house with 5 spacious bedrooms now available for sale in a prime location. Built with premium materials and modern architecture, this home offers stylish interiors, wide open spaces, and top-notch finishes. Ideal for families seeking comfort, elegance, and privacy in a secure gated community Accommodation 6 Masters Bedrooms 6 Attach Designer's Baths Beautiful Art & Schendle Air's Drawing Room Dining Table 2 Tv lounge Kitchens with All Accessories install BBQ Space Available Modern Elevation 4 Car Parking Lawn Available Servant Room with Attach Bath Visit Any Time Direct Deal With Seller We have Multiple Options of Houses in DHA & Bahria (ISB/RWP) More Details on Call/Whatsapp For more detaisl feel free to Contact on View Contact Detail (M. Shahrukh)","Built in year: 2025, Parking Spaces, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 3, Other Main Features, Furnished","Bedrooms: 6, Bathrooms: 6, Servant Quarters, Drawing Room, Dining Room, Kitchens, Study Room, Prayer Room, Powder Room, Gym, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/islamabad_e-7_house_for_sale-53273307-343-1.html,House,PKR80 Crore,-,1.6 Kanal,For Sale,-,4 weeks ago,"E-7, Islamabad, Islamabad Capital",#Top Location #6 Rooms With Attach Bath #Gomal Road #Front Open #CDA Transfer #Prime Area #60x120 #Swimming Pool #Lift Available,,,,,,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Nearby Public Transport Service",,,,
https://www.zameen.com/Property/f_10_f-10_1_house_for_sale-53251833-3276-1.html,House,PKR45 Crore,-,2 Kanal,For Sale,-,4 weeks ago,"F-10, Islamabad, Islamabad Capital",#Top Location #CDA Transfer #End Corner with 15 kanal #80x115 #Prime Area #8Rooms With Attach Bath,,,,,,"Nearby Shopping Malls, Nearby Restaurants",Security Staff,,,
https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_double_unit_with_solid_construction_house-52984382-339-1.html,House,PKR11.65 Crore,6,1 Kanal,For Sale,6,1 day ago,"DHA Defence, Islamabad, Islamabad Capital",VIP Properties offer Variety of houses available in DHA phase 2 Proper double Unit Solid Constructed house in DHA Ideal for two families solid wood work imported fittings,"Built in year: 2025, Parking Spaces: 3, Flooring, Waste Disposal, Floors: 2","Bedrooms: 6, Bathrooms: 7, Servant Quarters: 2, Drawing Room, Dining Room, Kitchens: 2, Prayer Room, Powder Room, Store Rooms: 2, Lounge or Sitting Room, Laundry Room","Broadband Internet Access, Satellite or Cable TV Ready","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service",,,,
https://www.zameen.com/Property/g_13_g-13_4_like_brand_new_25_x_40_modern_house_for_sale_in_g-13_islamabad-53191217-3340-1.html,House,PKR3.45 Crore,5,4.4 Marla,For Sale,4,1 week ago,"G-13, Islamabad, Islamabad Capital",Size 25 X 40 Modern Luxury House For Sale in G-14 Islamabad * 4 Bedrooms * 5 washrooms * 2 Kitchen * 2 T. V/L * 2 Drawing Dinning * 2 Servant Room * 1 Car Porch * Situated Near Kashmir Highway And Metro Station. * Water Boring With 24/7 Water Supply * Water Supply From FGHEF Is Even Sufficient In The Street * Imported Washroom And Kitchen With Imported Floor Tiles In Kitchen * SS Railing In Staircase And Front Elevation * Outclass Imported Woodwork * Modern Lever Sets In Kitchen N Washrooms * Near To Masjid And Market Prime Location. Reasonable Demand. For More Details And Option Please Contact Us,"Built in year: 2021, Parking Spaces: 1, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Bedrooms: 4, Bathrooms: 5, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/dha_defence_dha_defence_phase_5_brand_new_10_marla_house_for_sale_in_emaar_canyon_views_dha_phase_5_islamabad-53336274-10991-1.html,House,PKR5.25 Crore,7,10 Marla,For Sale,5,1 day ago,"DHA Defence, Islamabad, Islamabad Capital","Discover a luxurious 10 Marla brand-new Spanish villa nestled in the prestigious Emaar community of DHA Phase 5, Islamabad. Strategically located on the edge of Islamabad Expressway, this property offers unparalleled accessibility and convenience. Key Features: Elegant Faade: Showcases classic Spanish architecture with a modern touch. Spacious Layout: Comprises 5 bedrooms, 7 bathrooms, 2 TV lounges, and a drawing-dining area, ensuring ample space for family living. Modern Kitchens: Equipped with two contemporary kitchens designed for functionality and style. Lush Green Lawn: A beautifully landscaped lawn provides a serene outdoor retreat. Ample Parking: Accommodates two cars comfortably. Servant Quarter: Includes a dedicated space for household staff. Priced competitively at PKR 5.25 Crore, this villa offers an exceptional blend of luxury and value in one of Islamabad's most sought-after locales. Call Us for more Details and visit: View Contact Detail View Contact Detail","Built in year: 2025, Parking Spaces: 2, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Bedrooms: 5, Bathrooms: 7, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/islamabad_faisal_town_-_f-18_10_marla_beautiful_house_available_for_sale-53336270-8260-1.html,House,PKR5.9 Crore,6,10 Marla,For Sale,6,1 month ago,"Faisal Town - F-18, Islamabad, Islamabad Capital",10 marla beautiful house available for sale in Faisal town a on main double road good location all facility available touch to main market touch to main entrance high quality meterial used beautiful modren design house for visit contact us,Flooring,"Bedrooms: 2, Bathrooms: 2, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 1, Study Room, Lounge or Sitting Room","Broadband Internet Access, Satellite or Cable TV Ready","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre",,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places",,,,
https://www.zameen.com/Property/islamabad_g-10_2_bedroom_2_bathrooms_g10_2_executive_block_1450_sq_feet_flat_available_for_rent-53336124-167-1.html,Flat,PKR2.6 Crore,2,6.4 Marla,For Sale,2,1 week ago,"G-10, Islamabad, Islamabad Capital",G10/2 Executive Block Flat Available For Sale Size : 1450 More Details Call Me,"Parking Spaces: 1, Lobby in Building, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Floors in Building: 9, Elevators: 1, Service Elevators in Building","Bedrooms: 2, Bathrooms: 2, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room","Broadband Internet Access, Satellite or Cable TV Ready, Business Center or Media Room in Building, Conference Room in Building, Intercom, ATM Machines","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre",,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Security Staff, Other Facilities",,,
https://www.zameen.com/Property/dha_valley_lilly_sector_lilly_sector_-_block_b_5_marla_house_for_sale_dha_homes_lilly_b_block-53336087-16474-1.html,House,PKR73.5 Lakh,2,5 Marla,For Sale,2,5 days ago,"DHA Defence, Islamabad, Islamabad Capital","A beautiful 5 Marla general house available for sale in the peaceful and secure Lilly B Block, DHA Homes. Perfect for comfortable family living or investment. House Features: 2 Bedrooms 2 Bathrooms TV Lounge Kitchen Car Porch Gated Community with 24/7 Security All basic utilities available (Electricity, Gas, Water) Ideal location with easy access to main roads and amenities Location: DHA Homes Lilly B Block Size: 5 Marla Category: General House","Built in year: 2019, Parking Spaces: 1, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 1, Other Main Features","Bedrooms: 2, Bathrooms: 2, Servant Quarters: 2, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_n_brand_new_front_open_park_face_house_for_sale_in_sector_n_5_bedroom_with_attach_bath_best_location_for_living_bahria_enclave_islamabad-53342029-11975-1.html,House,PKR3.35 Crore,6,8 Marla,For Sale,5,2 weeks ago,"Bahria Town, Islamabad, Islamabad Capital","Brand New Park-Facing House for Sale in Sector N, Bahria Enclave Islamabad Discover this beautifully designed brand new 8.5 marla house located in the serene and scenic Sector N of Bahria Enclave Islamabad. Positioned on an extreme top location with an open park-facing view, this property offers a perfect blend of luxury, comfort, and natural beauty ideal for families looking for a peaceful and elegant living environment. The house features: 5 spacious bedrooms with attached modern bathrooms 2 stylish TV lounges providing comfort and relaxation for the family 1 elegant drawing room for guests and gatherings 2 well-equipped kitchens with quality fittings 1 servant room with attached bath Open spaces and skylights for bright, airy interiors and natural sunlight Located in an 80% constructed area, ensuring a developed and vibrant neighborhood With its solid construction, A-grade finishing, and prime location near the park, mosque, school, and commercial areas, this house represents one of the best living opportunities in Bahria Enclave. Reasonable Demand: 3.35 Crore PKR Bahria Enclave Islamabad offers a luxurious lifestyle with world-class amenities wide roads, underground electricity, secure gated community, family parks, schools, zoo, and modern commercial markets making it one of the most sought-after housing societies in the capital. For more details, contact:","Built in year: 2025, Parking Spaces, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Bedrooms: 5, Bathrooms: 6, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 2, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
