Scraped_URL,Type,Price,Bath(s),Area,Purpose,Bedroom(s),Added,Location,Description,Amenities: Main Features,Amenities: Rooms,Amenities: Business and Communication,Amenities: Community Features,Amenities: Healthcare Recreational,Amenities: Nearby Locations and Other Facilities,Amenities: Other Facilities,Initial Amount,Monthly Installment,Remaining Installments
https://www.zameen.com/Property/fechs_jinnah_gardens_7_marla_brand_new_house_for_sale-53173588-1420-1.html,House,PKR3.5 Crore,6,7 Marla,For Sale,5,1 week ago,"FECHS, Islamabad, Islamabad Capital","Brand new double story house for sale in Jinnah garden. LOP clear, CDA Approved. 2 kitchens 7 baths 5 beds Porch for 2 cars Rehan Developers and Property Advisors has many more options such as shops, flats, and houses.","Built in year: 1, Double Glazed Windows, Flooring, Electricity Backup, Waste Disposal","Bedrooms: 5, Bathrooms: 7, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Study Room, Store Rooms: 1",,,,,,,,
https://www.zameen.com/Property/g_15_zarkon_heights_flat_of_1916_square_feet_is_available_for_sale_in_zarkon_heights-53110942-10169-1.html,Flat,PKR2.5 Crore,3,8.5 Marla,For Sale,3,2 weeks ago,"G-15, Islamabad, Islamabad Capital","3 Bed Luxury Apartment Available. For Sale in Zarkon Heights G-15 Islamabad. Flat Size 1916 Sq Ft. 3 Bedroom. 3 Bath. TV Lounge. Kitchen. Lift Available. Cargo Lift. Car Parking Space. 24 Hours Security. Neat and Clean. Electricity , Water and Gas Available. All facilities Available. Furnished and Non-Furnished Both Available. 1 Bed Sale: 2 Bed Sale: 3 Bed Sale: 3 Bed Sale Rs 2 Crore 40 lacs Interested People can Contact Easily.","Built in year, Parking Spaces: 1, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Other Main Features, Furnished","Bedrooms: 3, Bathrooms: 3, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Sauna, Jacuzzi","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled",,,
https://www.zameen.com/Property/islamabad_f-8_old_house_1066_sq_yards_5_bedrooms_house_for_sale_in_f-8-53116925-166-1.html,House,PKR40 Crore,5,2.1 Kanal,For Sale,5,4 days ago,"F-8, Islamabad, Islamabad Capital","*1066 Sq Yards 5-Bedroom Double Storey House for Sale in F-8 Islamabad | Ideal for Investment & Residence | Demand: Rs. 40 Crore* An exceptional opportunity to own a *fully renovated*, spacious *double storey house* in the highly sought-after sector of *F-8 Islamabad*. Located on a wide 50-feet street, this property offers both luxury living and strong rental potential making it a *perfect option for investment or personal residence*. *Key Features:* - *Plot Size:* 1066 Sq Yards - *5 Bedrooms* with attached modern bathrooms - *Double Storey Layout* with excellent ventilation and natural light - *Lush Green Lawn* inside beautifully landscaped - *Ample Car Parking Space* within the premises - *50 Feet Wide Front Street* ideal for easy access and visibility - *Fully Renovated* with tasteful finishes - *Servant Quarters*, storage areas, and more *Best Suited For:* - Investors seeking strong ROI and future appreciation - and corporate buyers *Nearby Landmarks:* - *F-8 Markaz*, *F-9 Park*, *Centaurus Mall*, *Blue Area*","Built in year: 2018, Parking Spaces: 5, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 02, Other Main Features, Furnished","Bedrooms: 05, Bathrooms: 05, Servant Quarters: 02, Drawing Room, Dining Room, Kitchens: 01, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 01, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/g_6_g-6_4_7_bedrooms_house_available_for_sale_in_g-6-53256246-3365-1.html,House,PKR35 Crore,7,1.2 Kanal,For Sale,7,2 months ago,"G-6, Islamabad, Islamabad Capital","new house 7 bedrooms parking available prime location all amenities are available on walking distance close to market close to Markaz newly build extra ordinary build quility For more information, please contact on the given number","Built in year, Parking Spaces, Electricity Backup","Bedrooms: 7, Bathrooms: 7, Servant Quarters, Drawing Room, Dining Room","Broadband Internet Access, Satellite or Cable TV Ready, Intercom","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Security Staff, Other Facilities",,,
https://www.zameen.com/Property/f_11_f-11_3_house_available_for_sale_in_f-11_3-53204030-3284-1.html,House,PKR10 Crore,4,9.3 Marla,For Sale,4,1 week ago,"F-11, Islamabad, Islamabad Capital",House 2100 sqfr is available for sale 4 beds 4 baths dd tv lounge kitchen car parking cda transfer contact us for more information and direct deal .,"Built in year: 2001, Parking Spaces, Double Glazed Windows, Flooring, Electricity Backup, Waste Disposal, Floors: 01, Other Main Features","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre",,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places",Other Facilities,,,
https://www.zameen.com/Property/g_9_g-9_4_spacious_house_is_available_in_g-9_4_for_sale-53204025-3387-1.html,House,PKR7.5 Crore,4,10.9 Marla,For Sale,4,1 month ago,"G-9, Islamabad, Islamabad Capital",House 2450 sqft is available for sale 4 beds 4 baths dd tv lounge kitchen car parking cda transfer contact us for more information and direct deal .,"Double Glazed Windows, Electricity Backup, Waste Disposal","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room","Broadband Internet Access, Satellite or Cable TV Ready, Intercom","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre",,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Security Staff, Other Facilities",,,
https://www.zameen.com/Property/g_9_g-9_1_affordable_house_for_sale_in_g-9_1-53204027-3384-1.html,House,PKR11 Crore,4,14.2 Marla,For Sale,4,1 month ago,"G-9, Islamabad, Islamabad Capital",House 3200 sqft is available for sale 4 beds 4 baths dd tv lounge kitchen car parking cda transfer contact us for more information and direct deal .,"Built in year: 1, Parking Spaces: 1, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features","Bedrooms: 5, Bathrooms: 6, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/g_10_g-10_3_house_for_sale_in_islamabad-53204029-3326-1.html,House,PKR13 Crore,5,1 Kanal,For Sale,5,4 weeks ago,"G-10, Islamabad, Islamabad Capital",House 500 Sqyards Is Available For Sale 5 Beds 5 Baths Dd Tv Lounge Kitchen Car Parking Cda Transfer Contact Us For More Information And Direct Deal .,"Built in year: 1, Parking Spaces: 1, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features","Bedrooms: 5, Bathrooms: 6, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/islamabad_b-17_luxurious_2_bed_apartment_for_sale_in_b-17_b-1_markaz_prime_location-53274150-616-1.html,Flat,PKR60 Lakh,2,3.1 Marla,For Sale,2,2 weeks ago,"B-17, Islamabad, Islamabad Capital","Size: 700 Sq. Ft Floor: 5th Floor Bedrooms: 2 Spacious Bedrooms Status: Multi Transfer Lift Available 24/7 Demand 60 LAC This beautifully designed luxury apartment is located in the heart of B-17, B-1 Markaz, offering convenience, comfort, and modern living. The building is well-maintained with round-the-clock elevator access, making it ideal for families and investors alike. Prime Location Close to all essential amenities including markets, schools, mosques, and public transport. Perfect Opportunity for Living or Investment!","Flooring, Electricity Backup","Bedrooms: 5, Bathrooms: 5, Drawing Room, Dining Room, Kitchens: 2, Lounge or Sitting Room","Broadband Internet Access, Satellite or Cable TV Ready","First Aid or Medical Centre, Day Care Centre, Kids Play Area, Mosque",,,,,,
https://www.zameen.com/Property/f_11_f-11_1_prime_locatin_house_aesthetically_constructed-53305577-3282-1.html,House,PKR19.5 Crore,6,1.3 Kanal,For Sale,6,3 months ago,"F-11, Islamabad, Islamabad Capital","PRIME LOCATIN HOUSE, AESTHETICALLY CONSTRUCTED. Great opportunity to invest in the most prime locality of ""Islamabad the Beautiful"". 666 SY Kanal house in F 11/1 with excellent location and features. Enjoy the absolute serenity in a time when pure air, silence and leisure have become a feast and blessing. Beautiful location with all amenities at walk-able distance. Great investment or enjoying your own home. ANY BAD TIME TO BUY A PROPERTY IS. . . LATER.","Built in year: 2003, Parking Spaces: 5, Flooring, Floors: 3, Other Main Features",,"Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities",,,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
