Scraped_URL,Real Location,Type,Price,Bath(s),Area,Purpose,Bedroom(s),Added,Location,Description,Amenities: Main Features,Amenities: Rooms,Amenities: Business and Communication,Amenities: Community Features,Amenities: Healthcare Recreational,Amenities: Nearby Locations and Other Facilities,Amenities: Other Facilities,Initial Amount,Monthly Installment,Remaining Installments
https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_one_kanal_ultra_luxury_modern_house_available_for_sale_in_dha_phase_2_islamabad-53348285-339-1.html,"DHA Defence Phase 2, DHA Defence",House,PKR6.6 Crore,6,1 Kanal,For Sale,5,2 weeks ago,"DHA Defence, Islamabad, Islamabad Capital","Get a 1 kanal house built with us today in DHA Phase 3 for only 6.60 Crore , DHA Phase 2 for only 8.60 Crore and DHA Phase 5 for only 7.60 Crore , including the plot and all taxes. It includes: 5 bedrooms with attached washrooms Drawing and dining rooms TV lounge Kitchen Servant room Lawn Space for 3 car parking","Built in year: 2025, Parking Spaces: 3, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Bedrooms: 5, Bathrooms: 6, Servant Quarters: 2, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/dha_defence_dha_defence_phase_3_get_your_one_kanal_ultra_luxury_house_on_installments_in_dha_islamabad-53348270-8412-1.html,"DHA Defence Phase 3, DHA Defence",House,PKR6.25 Crore,6,1 Kanal,For Sale,5,4 months ago,"DHA Defence, Islamabad, Islamabad Capital","Get a 1 kanal house built with us today in DHA Phase 3 for only 6.25 Crore and DHA Phase 2 for only 7.95 Crore , including the plot and all taxes. It includes: 5 bedrooms with attached washrooms Drawing and dining rooms TV lounge Kitchen Servant room Lawn Space for 3 car parking","Built in year: 2025, Parking Spaces: 3, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Bedrooms: 5, Bathrooms: 6, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_f_one_kanal_ultra_luxury_modern_elevation_house_available_in_dha_phase_2_islamabad-53348093-3201-1.html,"DHA Phase 2 - Sector F, DHA Defence Phase 2",House,PKR6.6 Crore,6,1 Kanal,For Sale,5,1 week ago,"DHA Defence, Islamabad, Islamabad Capital","Get a 1 kanal house built with us today in DHA Phase 3 for only 6.60 Crore , DHA Phase 2 for only 8.60 Crore and DHA Phase 5 for only 7.60 Crore , including the plot and all taxes. It includes: 5 bedrooms with attached washrooms Drawing and dining rooms TV lounge Kitchen Servant room Lawn Space for 3 car parking","Built in year: 2025, Parking Spaces: 3, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Bedrooms: 5, Bathrooms: 6, Servant Quarters: 2, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_c_spacious_1_kanal_home_for_sale_in_prime_location_dha_2-52372773-3198-1.html,"DHA Phase 2 - Sector C, DHA Defence Phase 2",House,PKR9.75 Crore,6,1 Kanal,For Sale,6,2 months ago,"DHA Defence, Islamabad, Islamabad Capital","1 Kanal Designer House for Sale in DHA Phase 2 Double Unit 6 Spacious Bedrooms with Attached Washrooms State-of-the-Art Kitchen & Stylish Interiors Spacious Living, Dining, and Drawing Areas Servant Quarters & Ample Parking Space Prime Location: Close to Parks, Schools & Commercial Areas Walking Distance from McDonald's & Top Restaurants Secure & Gated Community with 24/7 Security","Double Glazed Windows, Central Air Conditioning, Central Heating, Waste Disposal, Furnished","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room","Broadband Internet Access, Satellite or Cable TV Ready, Intercom","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_c_1_kanal_designer_house_for_sale_in_dha_phase_2_islamabad-52372770-3198-1.html,"DHA Phase 2 - Sector C, DHA Defence Phase 2",House,PKR10.9 Crore,6,1 Kanal,For Sale,6,2 months ago,"DHA Defence, Islamabad, Islamabad Capital","1 Kanal Designer House for Sale in DHA Phase 2 5 Spacious Bedrooms with Attached Washrooms State-of-the-Art Kitchen & Stylish Interiors Spacious Living, Dining, and Drawing Areas Servant Quarters & Ample Parking Space Prime Location: -*Location: Sector C* Close to Parks, Schools & Commercial Areas Walking Distance from McDonald's & Top Restaurants Secure & Gated Community with 24/7 Security Demand *13* Crore","Double Glazed Windows, Central Air Conditioning, Central Heating, Waste Disposal, Furnished","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room","Broadband Internet Access, Satellite or Cable TV Ready, Intercom","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled",,,
https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_luxurious_1_kanal_luxurious_house_for_sale_in_dha_defence_phase_2_islamabad-52372758-339-1.html,"DHA Defence Phase 2, DHA Defence",House,PKR11.8 Crore,6,1 Kanal,For Sale,6,2 months ago,"DHA Defence, Islamabad, Islamabad Capital","1 Kanal House for Sale in DHA Defence Phase 2 Property Details: Location: DHA Defence Phase 2, Islamabad Plot Size: 1 Kanal (500 sq. yards) Type: Double Height Luxury House Status: Brand New / Well-Maintained House Features: Bedrooms: 5 Spacious Bedrooms with Attached Bathrooms Bathrooms: Modern Fittings with Imported Accessories Kitchens: 2 Stylish Kitchens with High-End Appliances Drawing & Dining: Elegant and Spacious TV Lounges: 2 Comfortable and Well-Designed Lounges Servant Quarters: Separate Servant Room with Attached Bath Parking: Ample Space for 3+ Cars Additional Features: Prime Location: Near Main Road, Markets, Schools, and Mosques Flooring: High-Quality Tiles & Wooden Flooring Lawn: Beautifully Landscaped Green Area Security: Gated Community with 24/7 Security Electricity & Gas: Fully Functional with Backup Power Solution","Built in year: 2025, Parking Spaces: 2, Double Glazed Windows, Central Air Conditioning, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features","Bedrooms: 6, Bathrooms: 6, Servant Quarters: 8, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Security Staff, Other Facilities",,,
https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_c_main_double_road_1_kanal_house_ideally_situated_in_dha_phase_2_-_sector_c-53354211-3198-1.html,"DHA Phase 2 - Sector C, DHA Defence Phase 2",House,PKR14.5 Crore,6,1 Kanal,For Sale,6,4 weeks ago,"DHA Defence, Islamabad, Islamabad Capital","Here's the House, we believe will be perfect for your needs. What is stopping you from investing in House in Islamabad? Just know that a purchasing opportunity like this doesn't come easy! Looking for 1 Kanal sized property? We have some of the best options that will suit your requirements. At such amazing rate of Rs. 145000000, such a deal doesn't remain open for long. With property prices soaring, investing in DHA Phase 2 - Sector C seems to be a good idea. What more we can say about it is given below. This House comes with a sizeable dining room where you can have family meals together. Broadband internet access to facilitate you daily. The drawing room with this House is naturally well-lit and you can enhance it further with dcor. The security staff will be available round the clock to ensure that residents can lead a peaceful life. Your queries on the offer are welcome, so please give us a call.",,"Bedrooms: 5, Bathrooms: 5, Drawing Room, Dining Room","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities",,,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Security Staff, Other Facilities",,,
https://www.zameen.com/Property/pwd_housing_scheme_pwd_housing_society_-_block_a_14_marla_house_for_sale_in_pwd_islamabad-53355453-15004-1.html,"PWD Housing Society - Block A, PWD Housing Scheme",House,PKR6.8 Crore,6,14 Marla,For Sale,7,4 weeks ago,"PWD Housing Scheme, Islamabad, Islamabad Capital","14 Marla House For Sale PWD Housing Society A Spacious And Beautifully Constructed 14 Marla House Is Available For Sale In The Prime Location Of PWD Housing Society. This House Is Ideal For A Large Family And Offers Modern Design, Comfort, And Excellent Living Space. Demand: PKR 69.5 Million (6 Crore 95 Lakh) Key Features: Multiple Spacious Bedrooms Modern Washrooms Drawing Rooms And TV Lounges Modern Kitchens Parking Space For Multiple Vehicles Excellent Ventilation And Solid Construction Located In A Peaceful And Highly Desirable Neighborhood This House Is A Perfect Combination Of Luxury And Practicality, Making It An Ideal Option For Family Living Or Investment. Contact For Details &Amp; Visit:","Built in year: 2025, Parking Spaces: 4, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Bedrooms: 6, Bathrooms: 7, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 01, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/dha_phase_5_sector_h_askari_heights_4_askari_heights_04_dha_05_islamabad_9th_floor_4_bedrooms_flat_available_for_sale-53022334-21450-1.html,"Askari Heights 4, DHA Phase 5 - Sector H",Flat,PKR4.4 Crore,5,13.3 Marla,For Sale,4,1 month ago,"DHA Defence, Islamabad, Islamabad Capital",Assllam o Allaikum Askari Heights 04 DHA 05 Islamabad Ground Floor Brand new untouched 4 bedrooms flat available for sale 4 bedrooms with attached washrooms 1 drawing room 1 TV lounge 1 kitchen and Dirty Kitchen 1 Servant quater with attached washroom 1 Underground Big Car Garage 3 lifts are installed Brand new untouched front always open flat Demand 4 Crore 40 lacs Direct meeting with owner Gulf Property zone,"Built in year: 2025, Parking Spaces: 1, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Other Main Features, Furnished","Bedrooms: 4, Bathrooms: 5, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_dha_02_sector_e_12_marla_5_bedrooms_house_available_for_sale-53241732-339-1.html,"DHA Defence Phase 2, DHA Defence",House,PKR8.5 Crore,6,1 Kanal,For Sale,6,3 weeks ago,"DHA Defence, Islamabad, Islamabad Capital",Assllam o Allaikum DHA 02 Sector A Prime location very reasonable price 20marla owner build 6 bedrooms House available for sale Ground Floor 3 bedrooms with Attached washrooms + huge drawing room with attached washroom+ Tv lounge + kitchen & dirty kitchen 1st floor 3 bedrooms with Attached washrooms +Tv lounge + Front Terrace + kitchen Roof mumty storeroom + Servant Quater + servant washroom All house are good construction owner made and owner used house Walking to mosque Regards Gulf Property Zone,"Built in year: 2019, Parking Spaces: 2, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Bedrooms: 5, Bathrooms: 6, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 02, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/islamabad_f-6_f-6_brand_new_house_for_sale-52650363-164-1.html,"F-6, Islamabad",House,PKR25 Crore,6,10 Marla,For Sale,6,2 weeks ago,"F-6, Islamabad, Islamabad Capital","Uk Property Advisors and offer a very beautifully built house on very prime location facing the majestic Margalla hills for /sale in Islamabad 6 bedrooms with attached washrooms, 2 kitchens, T. V lounges, Drawing room, Dining room, Beautiful lawn and terrace, Servant rooms, Multiple car parking, Installed air conditioners, central heating system Water bore. We have multiple options available for sale and rent in sectors F-6, F-7, F-8, E-7, G-6(3) F-10, F-11. For further details please contact us.","Built in year: 2025, Parking Spaces: 3, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 3, Other Main Features","Bedrooms: 6, Bathrooms: 7, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 2, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/kuri_road_phaf_officers_residencia_14_marla_grey_structure_for_sle_at_pha_officer_residencia_kurri_road-53346751-13099-1.html,"PHAF Officers Residencia, Kuri Road",House,PKR4.6 Crore,4,14 Marla,For Sale,4,4 weeks ago,"Kuri Road, Islamabad, Islamabad Capital",14 Marla Grey Good Condition Best Society For Living As Well Rental All Facilities Available,"Built in year: 2017, Parking Spaces: 2, Flooring, Waste Disposal, Floors: 2","Bedrooms: 4, Bathrooms: 4, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Store Rooms: 1, Lounge or Sitting Room, Laundry Room","Broadband Internet Access, Satellite or Cable TV Ready","Kids Play Area, Mosque",Lawn or Garden,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service",,,,
https://www.zameen.com/Property/islamabad_faisal_town_-_f-18_5_marla_house_for_sale_in_faisal_town_islamabad-52901262-8260-1.html,"Faisal Town - F-18, Islamabad",House,PKR1 Arab,6,1 Marla,For Sale,10,3 months ago,"Faisal Town - F-18, Islamabad, Islamabad Capital","2 Drawing Room Near to Park. Near to Markaz. Near to Mosque. Near to School. All Facilities Available In Sector. Underground Electricity Gas Water Bore PTCL Flash Fiber 5G Internet. 24/7 Hour Security Service Of Sector. Sector Location Guide: 0Km From M-1 & M-2 Motorway , 6Km From Airport , 5Km From Metro Bus Station , 6Km From G. T Road. Do Contact Us For Real Estate Services In F-17 & F-18 Faisal Town Islamabad.","Built in year: 2024, Parking Spaces: 1, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Bedrooms: 60, Bathrooms: 60, Servant Quarters: 20, Drawing Room, Dining Room, Kitchens: 10, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/gulberg_gulberg_residencia_gulberg_residencia_gray_structure-53245674-8319-1.html,"Gulberg Residencia, Gulberg",House,PKR2.4 Crore,5,7 Marla,For Sale,4,4 months ago,"Gulberg, Islamabad, Islamabad Capital","Elegant 7 Marla comprising 4-Bedroom Designed as Double Unit Grey Structure (House) With Smart Basement Available For Sale in V-Block, Gulberg Residencia, Islamabad Property Features: - Location:Gulberg Residencia, Islamabad - 4 Spacious Bedrooms - 4 Bathrooms - 2 Living Rooms - 1 Dining Space - 2 Modern Kitchens - Terrace - 1 Studio Room on the Rooftop - 1 Drawing/Guest room with attach bathroom and additional living area in Basement - 1 Store room for extra storage in Basement - Designed as a double unit - Complete Interior of this house including kitchens, media walls, bathrooms, drawing/guest room is designed and will be given to purchaser Demand 2.40 Crores Contact us today to schedule a viewing and make this your new residence!",,,,,,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Security Staff, Other Facilities",,,
https://www.zameen.com/Property/g_13_g-13_3_10_marla_brand_new_supperb_elegant_house_for_sale_g13_islamabad-52560510-3339-1.html,"G-13/3, G-13",House,PKR8.75 Crore,6,10.9 Marla,For Sale,6,3 months ago,"G-13, Islamabad, Islamabad Capital","Luxurious Double-Story House for Sale in G13 A stunning 35x70 double-story house is available for sale in the highly sought-after G13 sector. This impressive property boasts luxurious living spaces, perfect for families seeking comfort and elegance Key Features 6 spacious bedrooms with attached bathrooms 2 grand drawing rooms for entertainment and relaxation 2 kitchens for added convenience 3 car parking spaces for residents and guests Ideal for Families seeking a luxurious and spacious living environment Investors looking for a valuable property in a prime location Location Benefits Prime location in G13 sector Close proximity to parks, schools, and commercial areas Secure and peaceful neighborhood Contact TUFAIL ASSOCIATES & Builder's We build your Dreams Come True Don't miss this opportunity to own a luxurious home in a prime location","Built in year: 2025, Parking Spaces: 3, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Bedrooms: 6, Bathrooms: 8, Servant Quarters: 2, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Other Facilities",,,
https://www.zameen.com/Property/dha_defence_phase_5_askari_tower_3_askari_flat_for_sale-50733896-17434-1.html,"Askari Tower 3, DHA Defence Phase 5",Flat,PKR3.2 Crore,4,11.9 Marla,For Sale,3,2 months ago,"DHA Defence, Islamabad, Islamabad Capital",DHA phase 5 Askari tower 3 3 bed apartment 2686 square feet Near to mosque Near to park Near to commercial Area PK Real Estate always post direct inventories and arrange a meeting with owner as well.,"Built in year: 2025, Parking Spaces: 2, Lobby in Building, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floor, Floors in Building: 20, Elevators, Service Elevators in Building, Other Main Features, Furnished","Bedrooms: 3, Bathrooms: 4, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Business Center or Media Room in Building, Conference Room in Building, Intercom, ATM Machines, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Laundry or Dry Cleaning Facility, Communal/Shared Kitchen, Facilities for Disabled, Pets Allowed, Other Facilities",,,
https://www.zameen.com/Property/g_13_g-13_2_1_kanal_extra_lavish_beautiful_house_for_sale_in_islamabad_g13-52814943-3338-1.html,"G-13/2, G-13",House,PKR17.5 Crore,6,1 Kanal,For Sale,6,2 months ago,"G-13, Islamabad, Islamabad Capital","Stunning 1 Kanal House for Sale in islamabad G13 Price 17.50Cr Area: 1 Kanal (4500sft) Key Features Modern Design & Architecture: This luxurious 1 Kanal home boasts contemporary design with spacious interiors, offering both style and comfort. Every corner of the house is thoughtfully crafted for a modern lifestyle. Spacious Bedrooms: The house includes 6 large bedrooms, all equipped with built-in wardrobes, large windows for natural light, and high-quality fittings Elegant Living Areas: The living and dining rooms are expansive, perfect for family gatherings or entertaining guests. With high ceilings and premium flooring, these spaces offer both elegance and functionality Fully Equipped KITCHEN 2 The kitchen features top-of-the-line appliances, ample counter space, and custom cabinetryIt also comes with a separate pantry for added storage DAIRTY KITCHEN ASLO AVAILABLE Bathrooms with Premium Fixtures:Each bathroom is fitted with high-quality tiles, modern fixtures, and large mirrors, providing an upscale experience POWDER ROOM Outdoor Space: The property includes a beautiful lawn/garden, a driveway with parking space for multiple cars, and a well-maintained front and back yard that enhances the homes appeal Prime LOCATION WALKING DISTANCE FROM SERINAGAR HIGHWAY DOUBLE ROAD WALKING DISTANCE FROM MARKET AND PARK AND ALSO FROM MASJID AND OTHER AMENITIES DON'T miss This Amazing Opportunity to own your Dream House in Islamabad G13 Tufail Associates & Builder's We Build Your Dreams Come True","Built in year: 2025, Parking Spaces: 3, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Bedrooms: 8, Bathrooms: 6, Servant Quarters: 2, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 2, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Other Facilities",,,
