Scraped_URL,Type,Price,Bath(s),Area,Purpose,Bedroom(s),Added,Location,Description,Amenities: Main Features,Amenities: Rooms,Amenities: Business and Communication,Amenities: Community Features,Amenities: Healthcare Recreational,Amenities: Nearby Locations and Other Facilities,Amenities: Other Facilities,Initial Amount,Monthly Installment,Remaining Installments
https://www.zameen.com/Property/d_12_d-12_3_corner_22_marla_house_in_d-12_of_islamabad_is_available_for_sale-53344722-3156-1.html,House,PKR32 Crore,6,1.1 Kanal,For Sale,7,2 days ago,"D-12, Islamabad, Islamabad Capital","Corner Park-Facing House for Sale D-12/3, Islamabad Property Details: Size: 22 Marla (Corner with Extra Land) Location: Ideal location directly in front of the park, with easy access via Iran Avenue View: Beautiful Margalla Hills view Features: 7 Spacious Bedrooms with Attached Baths 3 Modern Kitchens Drawing & Dining Rooms Comfortable TV Lounge 1 Store Room 2 Servant Quarters with Bath & Kitchen Huge Green Lawn perfect for outdoor gatherings Corner + Park Facing for maximum light and ventilation Additional Highlights: Solar Panel Installed Energy-efficient & cost-saving Security Cameras Installed Ensuring peace of mind Margalla Facing Enjoy serene views & fresh air Ideal for family living or a secure investment opportunity Prime Location: Peaceful neighborhood in D-12/3 Islamabad In front of park Easy access from main Iran Avenue For More Details & Viewing:","Parking Spaces: 3, Double Glazed Windows, Flooring, Electricity Backup, Waste Disposal, Other Main Features","Bedrooms: 7, Bathrooms: 9, Servant Quarters: 2, Drawing Room, Dining Room, Kitchens: 3, Powder Room, Store Rooms: 1, Lounge or Sitting Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities",Other Healthcare and Recreation Facilities,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places",,,,
https://www.zameen.com/Property/islamabad_chak_shahzad_an_excellet_palacial_farm_house_23_kanals_next_to_mushraf_farm_chakshazad_available_for_sale-53327721-158-1.html,Farm House,PKR1.1 Arab,7,23 Kanal,For Sale,7,6 days ago,"Chak Shahzad, Islamabad, Islamabad Capital","AN EXCELLET PALACIAL FARM HOUSE/ 23 KANALS/ NEXT TO MUSHRAF FARM/ CHAKSHAZAD/ AVAILABLE FOR SALE. Details: 1. Size 180 x 660 approx. 2. Magnificent house having 7 master bed rooms, indoor and out door spacious pools, Gym, King size study room with solid wood wall decor and ceilings, kitchen, Lounge, D+D, terraces all around, solid wooden, doors, staircase cases, stair steps, wooden ceiling, 50 KVA Generator, solar system of 40 KVA, open lower ground floor, designed to provide sunshine and ventilation, Huge lake with a lot of fish inside, Gazebo inside the lake having connect with bridge, BBQ and party hall at the back side, rain water harvesting system, four water boors, water well, own masjid, separate office buildin having two rooms and attached wash rooms. Lounge, guard room, livestock shed. Hundreds of fully mature fruit trees and tall trees hedge all around the boundary wall. It's a world of its own. 3. Separate rooms with attached wash rooms for drivers. 4. A separate compound for staff for two families. 5. Covered parking for 4 SUVs. 6. Covered area approx. 17000 sqrft. 7. Single owner. 8. Cda transfer. 9. Possession available. Please coorodinate for further details.","Built in year: 6, Parking Spaces, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Other Main Features, Furnished","Bedrooms: 4, Bathrooms: 6, Servant Quarters, Drawing Room, Dining Room, Kitchens, Study Room, Prayer Room, Powder Room, Gym, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/top_city_1_top_city_1_-_block_a_prime_location_house_spread_over_10_marla_in_top_city_1_-_block_a_available-52947200-9231-1.html,House,PKR4.4 Crore,5,10 Marla,For Sale,5,1 week ago,"Top City 1, Islamabad, Islamabad Capital","The property of 10 Marla is an ideal option in Top City 1 - Block A. If you're looking for a House for your family, we have the best property options to show you. Get your ideal House on a special price of Rs. 44000000. Looking to buy property? We have the best options for you. Looking for real estate options in Islamabad? We are here to suggest the most excellent neighbourhoods. Top City 1 - Block A is undeniably the best location you can own a house in. You can find out more about the property below. The premises is well-guarded with an active and vigilant security services staff that is available seven days a week. To bring a touch of nature to the surroundings, the House also has a community lawn nearby. During winters, central heating in the House is an essential feature and one which you can get with the property. A well-equipped powder room is one of the most convenient features of the property. 24/7 waste disposal services ensures the society looks and feels clean. Differently-abled people will find this House easy to navigate, as it is developed to incorporate their needs. Now you can decorate your sitting room any way you like with the one in this House. We really suggest you contact us, and we will break down all the details of this property for you.","Built in year: 1, Parking Spaces: 1, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Furnished","Bedrooms: 4, Bathrooms: 5, Servant Quarters, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room","Broadband Internet Access, Satellite or Cable TV Ready, Intercom","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre","Sauna, Jacuzzi","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/islamabad_mumtaz_city_double_road_10_marla_house_at_prime_location-53010755-3464-1.html,House,PKR4.38 Crore,7,10 Marla,For Sale,5,3 weeks ago,"Mumtaz City, Islamabad, Islamabad Capital",DOUBLE ROAD 10 MARLA HOUSE AVAILABLE HIGHTED Prime Location Plot For Sale In MUMTAZ CITY Rs. 43800000 Only,"Built in year: 2025, Parking Spaces: 2, Double Glazed Windows, Flooring, Electricity Backup, Waste Disposal, Floors: 2","Bedrooms: 6, Bathrooms: 6, Servant Quarters, Drawing Room, Dining Room, Kitchens: 2, Store Rooms, Lounge or Sitting Room, Laundry Room",Broadband Internet Access,"Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Kids Play Area, Mosque, Community Centre",Lawn or Garden,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places",Security Staff,,,
https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_dha_phase_2_islamabad_1_kanal_single_unit_designer_house_available_for_sale-52609443-339-1.html,House,PKR11.5 Crore,6,1 Kanal,For Sale,5,1 week ago,"DHA Defence, Islamabad, Islamabad Capital",Dha Phase 2 Ialamabad 1 Kanal single Unit House 5 Bedroom Drawing Dining Tv Lounge Kitchen Store Servant Quarter Sollar Installed,"Built in year: 2025, Parking Spaces: 3, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features","Bedrooms: 5, Bathrooms: 6, Servant Quarters: 2, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/dha_defence_phase_3_dha_phase_3_-_block_b_get_your_one_kanal_house_in_prime_location_of_dha_islamabad-53347232-16227-1.html,House,PKR6.25 Crore,6,1 Kanal,For Sale,5,4 weeks ago,"DHA Defence, Islamabad, Islamabad Capital","Get a 1 kanal house built with us today in DHA Phase 3 for only 6.25 Crore and DHA Phase 2 for only 7.95 Crore , including the plot and all taxes. It includes: 5 bedrooms with attached washrooms Drawing and dining rooms TV lounge Kitchen Servant room Lawn Space for 3 car parking","Built in year: 2025, Parking Spaces: 3, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Bedrooms: 5, Bathrooms: 6, Servant Quarters: 2, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled",,,
https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_h_5_marla_house_for_sale-53347645-11983-1.html,House,PKR2.2 Crore,4,5 Marla,For Sale,3,3 weeks ago,"Bahria Town, Islamabad, Islamabad Capital",Urgent Sale Monthly Rent 70000 Per Month Sector H 5 Marla House Boulevard Category Used House But Well Maintain Reasonable Rate,"Built in year: 2022, Parking Spaces, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Bedrooms: 2, Bathrooms: 2, Servant Quarters, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/islamabad_d-12_8_marla_brand_new_house_available_for_sale_d-12-53183014-160-1.html,House,PKR8 Crore,6,8 Marla,For Sale,5,1 week ago,"D-12, Islamabad, Islamabad Capital",Brand New Designer House Available for Sale D-12 Accommodation Ground Floor 2 bedroom Attached washroom Drawing room T. v lounge Kitchen Car parking 1st Floor 3 bedroom with attached washroom T. v lounge Kitchen Top floor one bedroom with attached washroom And big roof Best view margalla hills Real picture attached Transperat deal Direct with owner For more details Contact Us,"Built in year: 2025, Parking Spaces: 2, Double Glazed Windows, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features",,"Broadband Internet Access, Satellite or Cable TV Ready, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities",,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Other Facilities",,,
https://www.zameen.com/Property/islamabad_e-11_e11_one_bedroom_unfurnished_apartment_available_for_sale-52537365-329-1.html,Flat,PKR1.2 Crore,1,3.8 Marla,For Sale,1,4 weeks ago,"E-11, Islamabad, Islamabad Capital",1 Master Bedroom Attached Washroom Open Kitchen Belcony Available T. V Lounge Unground Car Parking Double Elevator Available 24/7 Security System Contact Us For More Details,"Built in year: 5, Parking Spaces: 1, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floor: 1, Floors in Building: 9, Elevators: 2, Other Main Features, Furnished","Bedrooms: 1, Bathrooms: 1, Servant Quarters: 2, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/islamabad_e-11_e11_luxury_3_bedroom_furnished_apartment_for_sale-53208247-329-1.html,Flat,PKR2.25 Crore,3,7.6 Marla,For Sale,3,4 weeks ago,"E-11, Islamabad, Islamabad Capital",E11 3 Bedroom Luxury Apartment For Sale In the Heart of Islamabad That Include 3 Bedroom Attach Bathroom Tv Lounge Italian Style Open Kitchen and Hudge Balcony Margala Facing Proper Family Building Double Elevator Double Basement Car parking Proper Security System Best Opportunity For investment and Rental Income,"Built in year: 4, Parking Spaces: 1, Lobby in Building, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floor: 12, Floors in Building: 15, Elevators: 2, Service Elevators in Building, Furnished","Bedrooms: 3, Bathrooms: 3, Drawing Room, Dining Room, Kitchens: 1, Lounge or Sitting Room",,,Sauna,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms)","Maintenance Staff, Security Staff, Laundry or Dry Cleaning Facility",,,
